id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Ptpn2	6	3.5588e-11	3.2146e-06	0.000146	1	6	-1.6393	1.0	1.0	1.0	1021	0	-1.6393
Kdsr	6	3.4147e-10	3.2146e-06	0.000146	2	6	-1.2102	1.0	1.0	1.0	1018	0	-1.2102
Usp22	6	5.1233e-09	3.2146e-06	0.000146	3	6	-1.0433	0.99962	0.99998	1.0	1005	0	-1.0433
Stub1	6	4.1852e-08	3.2146e-06	0.000146	4	6	-0.78192	1.0	1.0	1.0	1020	0	-0.78192
Fitm2	6	2.4447e-07	3.2146e-06	0.000146	5	6	-0.88325	1.0	1.0	1.0	1019	0	-0.88325
Chic2	6	3.8689e-07	3.2146e-06	0.000146	6	6	-0.91683	1.0	1.0	1.0	1017	0	-0.91683
Socs1	6	4.1194e-07	3.2146e-06	0.000146	7	5	-1.3235	0.99324	0.99881	1.0	977	0	-1.3235
Kat6a	6	4.3927e-07	3.2146e-06	0.000146	8	5	-0.9303	0.15315	0.36693	1.0	248	1	-0.9303
Rcor1	6	4.5748e-07	3.2146e-06	0.000146	9	6	-1.1333	1.0	1.0	1.0	1016	0	-1.1333
Pcyt2	6	2.1283e-06	3.2146e-06	0.000146	10	5	-0.74949	0.91606	0.96086	1.0	848	0	-0.74949
Zfp592	6	2.5811e-06	3.2146e-06	0.000146	11	6	-1.0454	1.0	1.0	1.0	1015	0	-1.0454
Baz1b	6	6.7893e-06	3.2146e-06	0.000146	12	6	-0.93475	0.99998	1.0	1.0	1013	0	-0.93475
Mbtd1	6	7.4558e-06	3.2146e-06	0.000146	13	5	-0.69442	0.89202	0.9439	1.0	821	0	-0.69442
Eed	6	1.1616e-05	3.2146e-06	0.000146	14	6	-0.64601	0.99999	1.0	1.0	1014	0	-0.64601
Smg9	6	1.7273e-05	3.2146e-06	0.000146	15	6	-0.87253	0.9987	0.99987	1.0	993	0	-0.87253
Atg12	6	1.8828e-05	3.2146e-06	0.000146	16	4	-0.69141	0.73972	0.83131	1.0	671	1	-0.69141
Rnaseh2b	6	2.1304e-05	3.2146e-06	0.000146	17	6	-0.8967	0.99993	1.0	1.0	1010	0	-0.8967
Ube2m	6	2.1811e-05	3.2146e-06	0.000146	18	6	-0.83989	0.99903	0.99989	1.0	999	0	-0.83989
Nsmce4a	6	2.3215e-05	3.2146e-06	0.000146	19	5	-0.84471	0.90656	0.95411	1.0	834	0	-0.84471
Alg8	6	2.4697e-05	3.2146e-06	0.000146	20	5	-0.82376	0.97159	0.99096	1.0	931	0	-0.82376
Dpm3	6	4.5386e-05	3.2146e-06	0.000146	21	6	-0.70056	0.99882	0.99989	1.0	996	0	-0.70056
Alg9	6	4.69e-05	3.2146e-06	0.000146	22	6	-0.7433	0.99871	0.99987	1.0	994	0	-0.7433
Ufsp2	6	4.9725e-05	3.2146e-06	0.000146	23	6	-0.71429	0.99995	1.0	1.0	1012	0	-0.71429
Slc35a1	6	5.3792e-05	3.2146e-06	0.000146	24	5	-0.72761	0.98494	0.99673	1.0	959	0	-0.72761
Pdss1	6	6.6166e-05	3.2146e-06	0.000146	25	6	-0.58428	0.99993	1.0	1.0	1011	0	-0.58428
Mef2c	6	9.9134e-05	3.2146e-06	0.000146	26	5	-0.8256	0.97305	0.99158	1.0	933	0	-0.8256
Ptma	6	0.00010265	3.2146e-06	0.000146	27	6	-0.68204	0.99979	1.0	1.0	1007	0	-0.68204
Sys1	6	0.00010323	3.2146e-06	0.000146	28	6	-0.87771	0.9999	1.0	1.0	1009	0	-0.87771
Elob	6	0.00012471	3.2146e-06	0.000146	29	6	-0.72206	0.99988	1.0	1.0	1008	0	-0.72206
Prmt7	6	0.00013186	3.2146e-06	0.000146	30	5	-0.50536	0.99466	0.99901	1.0	984	0	-0.50536
Uba3	6	0.00014896	3.2146e-06	0.000146	31	5	-0.69739	0.973	0.99157	1.0	932	0	-0.69739
Dennd6a	6	0.00015805	3.2146e-06	0.000146	32	5	-0.41352	0.47095	0.70754	1.0	505	1	-0.41352
Etnk1	6	0.00016239	3.2146e-06	0.000146	33	5	-0.62285	0.92933	0.96727	1.0	862	0	-0.62285
Dcaf7	6	0.00018703	3.2146e-06	0.000146	34	6	-0.59815	0.99607	0.9993	1.0	989	0	-0.59815
Odr4	6	0.00021038	9.6438e-06	0.000401	35	5	-0.60228	0.84577	0.90415	1.0	777	0	-0.60228
Pmm2	6	0.0002477	9.6438e-06	0.000401	36	6	-0.47386	0.99975	1.0	1.0	1006	0	-0.47386
Gpr89	6	0.00025564	9.6438e-06	0.000401	37	5	-0.76125	0.79387	0.8652	1.0	729	1	-0.76125
Ecsit	6	0.00031328	1.6073e-05	0.000619	38	4	-0.52283	0.89706	0.94474	1.0	827	0	-0.52283
Stt3a	6	0.00033053	1.6073e-05	0.000619	39	5	-0.6861	0.28514	0.50615	1.0	361	1	-0.6861
Gpi1	6	0.00037441	1.6073e-05	0.000619	40	6	-0.54665	0.99918	0.99991	1.0	1000	0	-0.54665
Dhdds	6	0.00037838	2.2502e-05	0.000845	41	5	-0.66719	0.94818	0.97949	1.0	889	0	-0.66719
Uggt1	6	0.0004177	2.8931e-05	0.001013	42	5	-0.59541	0.98085	0.99535	1.0	948	0	-0.59541
Azin1	6	0.00043542	2.8931e-05	0.001013	43	6	-1.0184	0.99949	0.99997	1.0	1004	0	-1.0184
Srsf10	6	0.00045275	2.8931e-05	0.001013	44	5	-0.68771	0.98734	0.99738	1.0	963	0	-0.68771
Ube2l3	6	0.00050768	3.5361e-05	0.001184	45	5	-0.56739	0.90385	0.95268	1.0	831	0	-0.56739
Unc50	6	0.00051732	3.5361e-05	0.001184	46	6	-0.292	0.99948	0.99997	1.0	1003	0	-0.292
Alg10b	6	0.00055605	4.179e-05	0.001369	47	5	-0.67691	0.86955	0.9269	1.0	795	0	-0.67691
Cdk6	6	0.00065608	7.3936e-05	0.002324	48	6	-0.52267	0.99934	0.99993	1.0	1002	0	-0.52267
Gale	6	0.00068543	7.3936e-05	0.002324	49	5	-0.67635	0.99228	0.9986	1.0	975	0	-0.67635
Bcs1l	6	0.00079633	9.3224e-05	0.002871	50	6	-0.59312	0.9992	0.99991	1.0	1001	0	-0.59312
Ndufaf8	6	0.00085065	9.9653e-05	0.003009	51	4	-0.82763	0.98874	0.99772	1.0	966	0	-0.82763
Xrn1	6	0.00092138	0.00010608	0.003082	52	5	-0.48176	0.94153	0.9771	1.0	880	0	-0.48176
Capzb	6	0.00093506	0.00010608	0.003082	53	5	-0.64713	0.37378	0.62179	1.0	432	1	-0.64713
Flii	6	0.0010245	0.00011894	0.003272	54	6	-0.38892	0.99898	0.99989	1.0	998	0	-0.38892
Setdb1	6	0.0010288	0.00011894	0.003272	55	5	-0.84674	0.95686	0.98387	1.0	903	0	-0.84674
Xrcc5	7	0.0011349	0.00012537	0.003272	56	6	-0.39518	0.75815	0.85206	1.0	694	1	-0.39518
Rasgrp2	6	0.0011768	0.00012537	0.003272	57	6	-0.5241	0.99882	0.99989	1.0	997	0	-0.5241
Sdhaf3	6	0.0012051	0.00012537	0.003272	58	6	-0.39216	0.99879	0.99989	1.0	995	0	-0.39216
Tm9sf3	6	0.0012399	0.00012537	0.003272	59	6	-0.39119	0.99605	0.9993	1.0	988	0	-0.39119
Keap1	6	0.0013009	0.00013823	0.003548	60	5	-0.39442	0.88771	0.94143	1.0	816	0	-0.39442
Tecr	6	0.001361	0.00014466	0.003652	61	5	-0.58723	0.085305	0.22708	1.0	170	1	-0.58723
Syncrip	6	0.0015027	0.00015109	0.003753	62	5	-0.52186	0.21042	0.44298	1.0	300	1	-0.52186
Eif3k	6	0.001652	0.00020252	0.00495	63	5	-0.4853	0.93458	0.97282	1.0	869	0	-0.4853
