id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
H2-K1	6	4.6251e-10	3.2146e-06	0.00013	1	6	-2.7744	1.0	1.0	1.0	1021	0	-2.7744
H2-T23	6	3.7418e-07	3.2146e-06	0.00013	2	6	-2.1841	0.99349	0.99908	1.0	947	0	-2.1841
Sec63	6	2.2016e-06	3.2146e-06	0.00013	3	6	-1.6551	1.0	1.0	1.0	1020	0	-1.6551
Sptssa	6	2.6025e-06	3.2146e-06	0.00013	4	6	-1.5603	1.0	1.0	1.0	1019	0	-1.5603
Elob	6	4.8173e-06	3.2146e-06	0.00013	5	6	-1.8209	0.99992	1.0	1.0	1007	0	-1.8209
B4galt1	6	4.8679e-06	3.2146e-06	0.00013	6	6	-2.1385	0.99994	1.0	1.0	1011	0	-2.1385
Gclc	6	8.5204e-06	3.2146e-06	0.00013	7	6	-1.4896	0.99999	1.0	1.0	1018	0	-1.4896
Xrcc3	6	8.6918e-06	3.2146e-06	0.00013	8	6	-1.8096	0.99993	1.0	1.0	1010	0	-1.8096
Cnot9	6	1.0679e-05	3.2146e-06	0.00013	9	6	-1.92	0.99999	1.0	1.0	1017	0	-1.92
Rps10	6	1.353e-05	3.2146e-06	0.00013	10	6	-1.9193	0.99639	0.99959	1.0	965	0	-1.9193
Bcl11a	6	1.5234e-05	3.2146e-06	0.00013	11	6	-1.7158	0.99995	1.0	1.0	1013	0	-1.7158
Mrps33	6	1.7502e-05	3.2146e-06	0.00013	12	6	-2.0237	0.998	0.99982	1.0	976	0	-2.0237
Rpl8	6	2.1268e-05	3.2146e-06	0.00013	13	6	-1.821	0.99998	1.0	1.0	1016	0	-1.821
Ikzf3	6	2.2664e-05	3.2146e-06	0.00013	14	6	-1.4532	0.99998	1.0	1.0	1015	0	-1.4532
Paf1	6	3.0677e-05	3.2146e-06	0.00013	15	6	-1.5209	0.99997	1.0	1.0	1014	0	-1.5209
Rcor1	6	3.3962e-05	3.2146e-06	0.00013	16	6	-1.9038	0.99832	0.99987	1.0	980	0	-1.9038
Slc35a1	6	3.795e-05	3.2146e-06	0.00013	17	6	-1.5515	0.99293	0.99896	1.0	943	0	-1.5515
Ddx3x	6	4.7656e-05	3.2146e-06	0.00013	18	6	-1.6993	0.9991	0.99997	1.0	989	0	-1.6993
Cxcr4	6	4.8063e-05	3.2146e-06	0.00013	19	6	-1.5087	0.99989	1.0	1.0	1004	0	-1.5087
Pdss1	6	5.6057e-05	3.2146e-06	0.00013	20	6	-1.271	0.99994	1.0	1.0	1012	0	-1.271
Sys1	6	7.0488e-05	3.2146e-06	0.00013	21	3	-1.1587	0.8478	0.90907	1.0	770	1	-1.1587
Ube2l3	6	7.3136e-05	3.2146e-06	0.00013	22	6	-1.2132	0.99993	1.0	1.0	1009	0	-1.2132
B2m	6	8.4147e-05	3.2146e-06	0.00013	23	6	-1.1669	0.99992	1.0	1.0	1008	0	-1.1669
Tlnrd1	6	9.6944e-05	3.2146e-06	0.00013	24	6	-0.8542	0.9999	1.0	1.0	1006	0	-0.8542
Jak1	6	0.00010095	3.2146e-06	0.00013	25	6	-1.2301	0.9999	1.0	1.0	1005	0	-1.2301
Stk17b	6	0.00010409	3.2146e-06	0.00013	26	6	-2.0878	0.99951	0.99998	1.0	995	0	-2.0878
Fitm2	6	0.0001133	3.2146e-06	0.00013	27	6	-1.2002	0.99989	1.0	1.0	1003	0	-1.2002
Fmnl1	6	0.00012094	3.2146e-06	0.00013	28	5	-1.4768	0.8746	0.92002	1.0	789	1	-1.4768
Btbd35f4	6	0.00015233	3.2146e-06	0.00013	29	6	-1.6597	0.99985	1.0	1.0	1002	0	-1.6597
Stub1	6	0.00016416	3.2146e-06	0.00013	30	5	-1.4005	0.98701	0.99768	1.0	925	0	-1.4005
Ptpn2	6	0.00016939	3.2146e-06	0.00013	31	5	-1.2787	0.98431	0.99658	1.0	912	0	-1.2787
Oxsr1	6	0.00017358	3.2146e-06	0.00013	32	4	-1.6427	0.80552	0.88788	1.0	751	1	-1.6427
Hhex	6	0.00020768	3.2146e-06	0.00013	33	6	-1.5395	0.99979	1.0	1.0	1001	0	-1.5395
Aasdhppt	6	0.00020858	3.2146e-06	0.00013	34	5	-2.2588	0.75538	0.85826	1.0	728	1	-2.2588
Tap1	6	0.0002149	3.2146e-06	0.00013	35	5	-1.2114	0.81306	0.89336	1.0	755	1	-1.2114
Azin1	6	0.00022268	3.2146e-06	0.00013	36	5	-1.4784	0.97844	0.99292	1.0	900	0	-1.4784
Impdh2	6	0.00024962	3.2146e-06	0.00013	37	6	-1.338	0.99975	1.0	1.0	1000	0	-1.338
Rack1	6	0.0002604	3.2146e-06	0.00013	38	6	-1.4939	0.99974	1.0	1.0	999	0	-1.4939
Nhlrc2	6	0.00029135	1.6073e-05	0.000563	39	5	-1.2061	0.98494	0.99706	1.0	915	0	-1.2061
Tmx2	6	0.0002967	1.6073e-05	0.000563	40	6	-2.0169	0.99873	0.99991	1.0	986	0	-2.0169
Vars2	6	0.00030825	1.6073e-05	0.000563	41	5	-1.4895	0.98465	0.99693	1.0	914	0	-1.4895
Phf6	6	0.00036082	1.6073e-05	0.000563	42	6	-1.2556	0.99953	0.99998	1.0	996	0	-1.2556
Brd4	6	0.00036269	1.6073e-05	0.000563	43	6	-1.1386	0.99964	0.99999	1.0	998	0	-1.1386
Rnaseh2b	6	0.00039878	1.6073e-05	0.000563	44	6	-1.2078	0.99911	0.99997	1.0	990	0	-1.2078
Ccdc71l	6	0.00044588	2.2502e-05	0.000693	45	6	-0.78812	0.99955	0.99998	1.0	997	0	-0.78812
Rasgrp2	6	0.00045717	2.2502e-05	0.000693	46	5	-2.0804	0.99082	0.99843	1.0	939	0	-2.0804
Psmc4	6	0.00048411	2.2502e-05	0.000693	47	6	-2.3071	0.99824	0.99986	1.0	978	0	-2.3071
Hscb	6	0.00048916	2.2502e-05	0.000693	48	5	-1.5532	0.75658	0.85934	1.0	729	1	-1.5532
Gale	6	0.00052952	2.2502e-05	0.000693	49	6	-1.2217	0.99842	0.99987	1.0	982	0	-1.2217
Ufsp2	6	0.00054025	2.2502e-05	0.000693	50	5	-1.5653	0.83956	0.90369	1.0	768	1	-1.5653
Snrpd1	6	0.00064539	3.5361e-05	0.001008	51	6	-1.184	0.99935	0.99998	1.0	994	0	-1.184
Kdsr	6	0.00064965	3.5361e-05	0.001008	52	6	-1.1953	0.99935	0.99998	1.0	993	0	-1.1953
Fam122a	6	0.00065413	3.5361e-05	0.001008	53	5	-1.2698	0.99072	0.99842	1.0	938	0	-1.2698
Rfk	6	0.00066964	3.5361e-05	0.001008	54	6	-1.1563	0.99604	0.99948	1.0	963	0	-1.1563
Rpl13a	6	0.0007413	4.179e-05	0.00111	55	6	-1.6197	0.99843	0.99987	1.0	983	0	-1.6197
Srsf6	6	0.0007584	4.179e-05	0.00111	56	5	-0.93556	0.97964	0.9936	1.0	904	0	-0.93556
Ebf1	6	0.00077383	4.179e-05	0.00111	57	6	-0.95107	0.99923	0.99997	1.0	992	0	-0.95107
Med13	6	0.00079633	4.179e-05	0.00111	58	6	-1.3175	0.9992	0.99997	1.0	991	0	-1.3175
Rpl37	6	0.00083734	4.8219e-05	0.001217	59	6	-1.5316	0.99768	0.99978	1.0	973	0	-1.5316
Polr2c	6	0.00084483	4.8219e-05	0.001217	60	5	-1.5236	0.93903	0.9706	1.0	841	0	-1.5236
Cdk6	6	0.0008847	4.8219e-05	0.001217	61	5	-1.2599	0.91116	0.9536	1.0	819	0	-1.2599
Flii	6	0.00090761	5.4648e-05	0.001336	62	6	-0.9842	0.99527	0.99934	1.0	954	0	-0.9842
Ndufaf8	6	0.00091718	5.4648e-05	0.001336	63	6	-1.035	0.99908	0.99996	1.0	988	0	-1.035
Pinx1	6	0.00095481	6.1078e-05	0.00147	64	6	-0.86086	0.99905	0.99996	1.0	987	0	-0.86086
Ndufs2	6	0.00097914	6.7507e-05	0.001599	65	6	-2.1531	0.9946	0.99932	1.0	952	0	-2.1531
Ciao1	6	0.00099727	8.0365e-05	0.001875	66	6	-1.0995	0.99793	0.99982	1.0	975	0	-1.0995
Aldoa	6	0.0010102	8.6794e-05	0.001995	67	5	-1.4331	0.9682	0.98776	1.0	882	0	-1.4331
Trmt112	6	0.0010949	0.00011251	0.002548	68	5	-1.8936	0.98085	0.99427	1.0	905	0	-1.8936
Dcaf7	6	0.0011608	0.00012537	0.002798	69	6	-1.2096	0.99803	0.99982	1.0	977	0	-1.2096
Zbtb8os	6	0.0013354	0.00015109	0.003277	70	5	-1.9978	0.97871	0.99303	1.0	901	0	-1.9978
Caprin1	6	0.0013682	0.00015109	0.003277	71	5	-1.3269	0.94735	0.97522	1.0	853	0	-1.3269
Mrpl41	6	0.0015164	0.0001768	0.003782	72	6	-1.223	0.99848	0.99989	1.0	985	0	-1.223
Zfp592	6	0.0015294	0.00018323	0.003865	73	6	-0.89975	0.99847	0.99989	1.0	984	0	-0.89975
Noc3l	6	0.0016141	0.00023467	0.004755	74	6	-0.75388	0.99839	0.99987	1.0	981	0	-0.75388
Supv3l1	6	0.0016679	0.00023467	0.004755	75	5	-1.5467	0.88614	0.92893	1.0	796	1	-1.5467
Gtf2a2	6	0.0016837	0.00023467	0.004755	76	6	-1.3897	0.99832	0.99987	1.0	979	0	-1.3897
Alg8	6	0.0017026	0.0002411	0.004822	77	3	-0.87441	0.15735	0.38493	1.0	289	2	-0.87441
Clcc1	6	0.0018275	0.00026681	0.005201	78	5	-1.1674	0.75358	0.85726	1.0	725	1	-1.1674
Exosc6	6	0.0018346	0.00026681	0.005201	79	6	-1.1983	0.99336	0.99905	1.0	945	0	-1.1983
Rpl30	6	0.0020132	0.00030539	0.005879	80	6	-1.2823	0.99792	0.99982	1.0	974	0	-1.2823
Rpl38	6	0.0020749	0.00031182	0.005928	81	5	-2.0862	0.67985	0.8307	1.0	698	1	-2.0862
Pcyt2	6	0.0021542	0.0003311	0.006218	82	5	-1.1044	0.62459	0.81885	1.0	679	1	-1.1044
Tra2b	6	0.002294	0.00035039	0.006316	83	5	-1.3318	0.95974	0.98374	1.0	863	0	-1.3318
Rpl23	6	0.0023073	0.00035039	0.006316	84	5	-1.4589	0.97184	0.99001	1.0	891	0	-1.4589
Hccs	6	0.0023212	0.00035682	0.006316	85	3	-0.7063	0.4207	0.66741	1.0	537	2	-0.7063
Dolk	6	0.0023797	0.00035682	0.006316	86	6	-1.0402	0.99762	0.99978	1.0	972	0	-1.0402
Thap11	6	0.0023856	0.00035682	0.006316	87	6	-0.94885	0.99339	0.99905	1.0	946	0	-0.94885
Smg9	6	0.0024935	0.00036968	0.006469	88	5	-1.3646	0.90107	0.94367	1.0	813	0	-1.3646
Pola1	6	0.0025483	0.00038254	0.006546	89	6	-1.3606	0.99745	0.99977	1.0	971	0	-1.3606
Btbd35f3	6	0.0025616	0.00038254	0.006546	90	6	-0.78606	0.99744	0.99977	1.0	970	0	-0.78606
Med14	6	0.002798	0.00043397	0.007243	91	6	-0.59609	0.9972	0.99973	1.0	969	0	-0.59609
Odr4	6	0.0028101	0.0004404	0.007243	92	6	-1.2659	0.99582	0.99941	1.0	959	0	-1.2659
Atic	6	0.0028439	0.00044683	0.007243	93	5	-1.1729	0.78863	0.87764	1.0	743	1	-1.1729
Sprtn	6	0.0028562	0.00044683	0.007243	94	6	-0.84541	0.99714	0.99971	1.0	968	0	-0.84541
Supt5	6	0.002893	0.00044683	0.007243	95	6	-1.6431	0.99711	0.99971	1.0	967	0	-1.6431
Fbxl5	6	0.0030133	0.00048541	0.007787	96	5	-1.0753	0.97104	0.98936	1.0	886	0	-1.0753
Lcp1	6	0.0030672	0.00050469	0.008013	97	5	-1.0998	0.94394	0.97348	1.0	848	0	-1.0998
Dpm3	6	0.0031092	0.00053041	0.008335	98	5	-1.1397	0.85912	0.91546	1.0	778	1	-1.1397
Nsmce1	6	0.0033089	0.00057541	0.008951	99	6	-1.0945	0.99669	0.99962	1.0	966	0	-1.0945
Ube2m	6	0.0033807	0.00058184	0.00896	100	5	-0.7424	0.98549	0.99707	1.0	919	0	-0.7424
Mrpl33	6	0.0035079	0.0005947	0.009068	101	6	-1.7671	0.99408	0.99921	1.0	949	0	-1.7671
Mef2c	6	0.003557	0.00060113	0.009076	102	5	-1.2731	0.98749	0.99781	1.0	928	0	-1.2731
Srsf10	6	0.003699	0.00068471	0.010237	103	5	-0.89693	0.98767	0.99788	1.0	929	0	-0.89693
Agpat5	6	0.0038026	0.00072972	0.010602	104	4	-1.5522	0.87061	0.92001	1.0	785	1	-1.5522
Mcm2	6	0.0038105	0.00072972	0.010602	105	6	-0.97316	0.99619	0.99951	1.0	964	0	-0.97316
Tardbp	6	0.0038194	0.00072972	0.010602	106	5	-1.3822	0.92015	0.96026	1.0	825	0	-1.3822
Itpk1	6	0.0039862	0.0008133	0.011705	107	5	-1.2091	0.93317	0.96662	1.0	838	0	-1.2091
Tuba1c	6	0.0040106	0.00082615	0.01178	108	6	-1.0035	0.99599	0.99942	1.0	962	0	-1.0035
Sgf29	6	0.0040301	0.00084544	0.011836	109	6	-1.3397	0.99597	0.99941	1.0	961	0	-1.3397
Kat6a	6	0.0040693	0.00084544	0.011836	110	6	-0.70918	0.99593	0.99941	1.0	960	0	-0.70918
Psmb7	6	0.0042806	0.00086473	0.011978	111	6	-0.49079	0.99572	0.9994	1.0	958	0	-0.49079
Tm9sf3	6	0.0043116	0.00087116	0.011978	112	6	-1.0056	0.99569	0.9994	1.0	957	0	-1.0056
Ndufb4	6	0.0043451	0.00089688	0.012223	113	5	-1.1024	0.88911	0.92983	1.0	801	1	-1.1024
Ppp4c	6	0.004374	0.00090973	0.012289	114	6	-0.54396	0.99563	0.99939	1.0	956	0	-0.54396
Uqcr10	6	0.0044477	0.00092902	0.012334	115	6	-0.97727	0.99555	0.99937	1.0	955	0	-0.97727
Ppp2r1a	6	0.0044511	0.00092902	0.012334	116	5	-1.3642	0.95004	0.97713	1.0	855	0	-1.3642
Ube2d3	6	0.0046078	0.00096117	0.012397	117	4	-1.1443	0.96363	0.98628	1.0	873	0	-1.1443
Rpl37rt	6	0.0046874	0.0009676	0.012397	118	4	-1.6821	0.91193	0.95361	1.0	820	0	-1.6821
Dnlz	6	0.004692	0.0009676	0.012397	119	5	-1.0707	0.89619	0.93947	1.0	807	0	-1.0707
Psma7	6	0.0047001	0.0009676	0.012397	120	5	-1.1833	0.86433	0.91723	1.0	782	1	-1.1833
Rad50	6	0.0047531	0.00097403	0.012397	121	6	-0.63346	0.99525	0.99933	1.0	953	0	-0.63346
Pcgf1	6	0.0049095	0.00099974	0.01262	122	4	-1.2488	0.26893	0.5307	1.0	419	2	-1.2488
Baz1b	6	0.0052445	0.0010255	0.012839	123	6	-1.0872	0.99429	0.99924	1.0	950	0	-1.0872
Adss	6	0.0055047	0.0011026	0.013694	124	6	-0.6692	0.9945	0.99928	1.0	951	0	-0.6692
Capzb	6	0.0060039	0.0012569	0.015485	125	4	-0.97539	0.1952	0.43495	1.0	328	1	-0.97539
Usp9x	6	0.0063717	0.0014112	0.017133	126	5	-1.2203	0.92739	0.96192	1.0	830	0	-1.2203
Stat1	6	0.0064401	0.0014176	0.017133	127	4	-0.88739	0.9132	0.95522	1.0	821	0	-0.88739
Ppan	6	0.0064825	0.0014241	0.017133	128	6	-1.2074	0.99352	0.99909	1.0	948	0	-1.2074
Vmn1r143	6	0.006702	0.0015077	0.017998	129	4	-1.4217	0.96809	0.98776	1.0	881	0	-1.4217
Dph2	6	0.0069136	0.0015977	0.018509	130	5	-0.80722	0.52328	0.74766	1.0	608	1	-0.80722
Dhdds	6	0.0069376	0.0016041	0.018509	131	5	-1.0682	0.98724	0.99778	1.0	927	0	-1.0682
Gon7	6	0.0069458	0.0016041	0.018509	132	6	-1.4127	0.99305	0.99901	1.0	944	0	-1.4127
Irf1	6	0.0069717	0.0016041	0.018509	133	5	-0.89099	0.9588	0.98309	1.0	861	0	-0.89099
Snu13	6	0.0069911	0.0016105	0.018509	134	5	-1.2387	0.58022	0.7807	1.0	651	1	-1.2387
Fars2	6	0.0070106	0.0016491	0.018812	135	5	-1.0279	0.96289	0.98574	1.0	870	0	-1.0279
Ifngr1	6	0.0071092	0.0016877	0.018971	136	4	-1.3278	0.09958	0.29941	1.0	224	1	-1.3278
Sdhd	6	0.0071249	0.0016877	0.018971	137	5	-1.3769	0.96996	0.98889	1.0	883	0	-1.3769
Ppp3r1	6	0.0073555	0.0017841	0.01991	138	6	-0.90122	0.99264	0.99886	1.0	942	0	-0.90122
Cmas	6	0.0075729	0.0018484	0.020479	139	5	-0.84965	0.92429	0.96094	1.0	827	0	-0.84965
Rpl31	6	0.0085034	0.0021634	0.023699	140	5	-1.3953	0.73592	0.85185	1.0	719	1	-1.3953
Dohh	6	0.0086399	0.0021699	0.023699	141	5	-0.78894	0.89247	0.93166	1.0	804	1	-0.78894
Tial1	6	0.0088172	0.0022084	0.023951	142	4	-0.64689	0.26965	0.53167	1.0	421	1	-0.64689
Rpia	6	0.0091453	0.002292	0.024683	143	5	-1.1034	0.96554	0.9869	1.0	877	0	-1.1034
Ccnh	6	0.0097683	0.0025492	0.027262	144	5	-1.0114	0.95448	0.98011	1.0	857	0	-1.0114
Srp9	6	0.0099406	0.0025878	0.027328	145	5	-1.0436	0.99168	0.99858	1.0	941	0	-1.0436
Echs1	6	0.0099712	0.0026263	0.027328	146	5	-0.83145	0.98506	0.99706	1.0	916	0	-0.83145
Matr3	6	0.0101	0.0026263	0.027328	147	5	-0.67586	0.73432	0.8511	1.0	718	1	-0.67586
Map3k7	6	0.010113	0.0026263	0.027328	148	4	-0.61586	0.57234	0.7726	1.0	647	2	-0.61586
Lamtor3	6	0.010373	0.0027099	0.027521	149	4	-1.0644	0.8109	0.89145	1.0	754	1	-1.0644
Trmt5	6	0.010427	0.0027163	0.027521	150	4	-1.0153	0.95529	0.98011	1.0	858	0	-1.0153
Shoc2	6	0.010546	0.0027163	0.027521	151	5	-0.94763	0.9602	0.98407	1.0	864	0	-0.94763
