id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Senp8	4	9.6881e-07	7.7733e-06	0.034653	1	3	-0.57328	0.87123	0.8564	1.0	3404	0	-0.57328
Gm38431_Raver1	4	4.9845e-06	2.1099e-05	0.04703	2	4	-0.49725	1.0	0.99999	1.0	3937	0	-0.49725
Hoxb8	4	1.3876e-05	4.3309e-05	0.064356	3	4	-0.50739	0.99999	0.99998	1.0	3936	0	-0.50739
Stxbp5	4	1.8116e-05	7.6623e-05	0.070297	4	4	-0.56399	0.99978	0.99969	1.0	3935	0	-0.56399
Hapln3	4	1.925e-05	7.8844e-05	0.070297	5	3	-0.57731	0.95424	0.95174	1.0	3723	0	-0.57731
Apbb3	4	0.00013646	0.00053858	0.300124	6	2	-0.21205	0.82704	0.8119	1.0	3223	0	-0.21205
Txnrd1	4	0.00018417	0.0006896	0.330922	7	3	-0.64066	0.99583	0.99551	1.0	3907	0	-0.64066
Gramd1a	4	0.00023237	0.00077622	0.330922	8	4	-0.34331	0.99977	0.99967	1.0	3934	0	-0.34331
Apol7e	2	0.00024735	0.00026762	0.198845	9	2	-0.46182	0.99975	0.99973	1.0	3933	0	-0.46182
Smg8	4	0.00026537	0.00093835	0.330922	10	3	-0.69586	0.99693	0.99671	1.0	3915	0	-0.69586
Strip2	4	0.00028556	0.000965	0.330922	11	3	-0.47176	0.52009	0.48753	1.0	2036	1	-0.47176
Ctnnal1	4	0.00034376	0.0011604	0.339418	12	2	-0.29929	0.34527	0.34703	1.0	1470	1	-0.29929
Sybu	4	0.00034744	0.0011671	0.339418	13	3	-0.67795	0.90764	0.89449	1.0	3546	0	-0.67795
Meis2	4	0.00040933	0.0014003	0.34736	14	3	-0.61331	0.98238	0.98174	1.0	3841	0	-0.61331
Fam160b1	4	0.00041401	0.0014025	0.34736	15	3	-0.34609	0.56514	0.52831	1.0	2201	1	-0.34609
Gm6829_Golga7	2	0.00043735	0.00053414	0.300124	16	2	-0.57047	0.99956	0.99947	1.0	3932	0	-0.57047
Scgb2b4-ps	3	0.00051165	0.0012182	0.339418	17	1	-0.29839	0.34447	0.32989	1.0	1469	1	-0.29839
Golga7	2	0.00061177	0.00090726	0.330922	18	2	-0.63621	0.99939	0.99909	1.0	3931	0	-0.63621
Mfsd14b	4	0.0006136	0.0017512	0.40099	19	3	-0.60324	0.99388	0.9939	1.0	3891	0	-0.60324
Ehf	4	0.00067239	0.0018667	0.40099	20	3	-0.48057	0.95343	0.94974	1.0	3717	0	-0.48057
Ptpro	4	0.00068303	0.0018889	0.40099	21	2	-0.19036	0.25295	0.29461	1.0	1193	1	-0.19036
Ppp1ca	4	0.00069195	0.0020333	0.412016	22	3	-0.50373	0.99836	0.99816	1.0	3925	0	-0.50373
Trappc2l	4	0.00086232	0.0026574	0.44967	23	4	-0.31834	0.99914	0.999	1.0	3930	0	-0.31834
Zfp93	4	0.0009549	0.0027196	0.44967	24	2	-0.26738	0.7961	0.76917	1.0	3093	0	-0.26738
Gzmm	4	0.0010871	0.0029572	0.44967	25	3	-0.44845	0.92873	0.92092	1.0	3627	0	-0.44845
Ahrr	4	0.0011244	0.0029927	0.44967	26	3	-0.43355	0.90552	0.89165	1.0	3536	0	-0.43355
Rgs16	4	0.0011355	0.0030238	0.44967	27	2	-0.15893	0.13711	0.20014	1.0	778	1	-0.15893
Ankib1	4	0.0011445	0.0030238	0.44967	28	3	-0.4958	0.99788	0.99781	1.0	3922	0	-0.4958
Hydin	4	0.0011514	0.0030238	0.44967	29	3	-0.45163	0.31537	0.33074	1.0	1379	1	-0.45163
Mfsd5	4	0.0012276	0.003026	0.44967	30	2	-0.20612	0.0826	0.12615	0.930349	548	1	-0.20612
Clec16a	4	0.0012719	0.003297	0.467667	31	2	-0.21992	0.3926	0.39591	1.0	1613	1	-0.21992
Kxd1	4	0.001416	0.003357	0.467667	32	3	-0.44778	0.9622	0.96121	1.0	3754	0	-0.44778
Fa2h	4	0.0015002	0.0036079	0.487399	33	1	-0.16176	0.93111	0.92205	1.0	3637	0	-0.16176
Dnm1l	4	0.0018821	0.0080365	0.953589	34	3	-0.44908	0.99445	0.99433	1.0	3894	0	-0.44908
Gpr12	4	0.0019252	0.0083008	0.953589	35	3	-0.37529	0.63682	0.60228	1.0	2481	0	-0.37529
Map7	4	0.0019494	0.0083608	0.953589	36	3	-0.44382	0.96955	0.96813	1.0	3788	0	-0.44382
Tex16	4	0.0020454	0.0085562	0.953589	37	2	-0.064365	0.50929	0.47938	1.0	1992	1	-0.064365
Kif16b	4	0.0023179	0.0093135	0.963793	38	1	0.042475	0.21928	0.27831	1.0	1099	1	0.042475
Gm33967_Zfp641	2	0.0023867	0.0040121	0.526063	39	1	-0.33966	0.82748	0.82271	1.0	3226	0	-0.33966
Crip1	4	0.0025903	0.00972	0.963793	40	2	-0.30234	0.10842	0.16062	0.99729	665	1	-0.30234
Eppk1	4	0.0026509	0.0099376	0.963793	41	2	0.015238	0.018972	0.032063	0.69444	190	2	0.015238
Anxa11_Gm2260_Gm2274	4	0.0027828	0.010022	0.963793	42	3	-0.3574	0.89426	0.87816	1.0	3483	0	-0.3574
Xpr1	4	0.0028207	0.010104	0.963793	43	2	-0.33356	0.4903	0.46513	1.0	1910	1	-0.33356
Nudt13	4	0.0028626	0.010329	0.963793	44	3	-0.41845	0.9914	0.99108	1.0	3879	0	-0.41845
Cdh24	4	0.003049	0.010886	0.963793	45	3	-0.31614	0.90814	0.89588	1.0	3550	0	-0.31614
Dennd4a	4	0.0031331	0.011026	0.963793	46	3	-0.46839	0.99475	0.99463	1.0	3895	0	-0.46839
Nsd3	4	0.003135	0.011026	0.963793	47	2	-0.36151	0.84429	0.83144	1.0	3292	0	-0.36151
Piezo1	4	0.0033014	0.011612	0.983467	48	3	-0.34088	0.99025	0.98984	1.0	3875	0	-0.34088
Hs1bp3	4	0.0034072	0.011692	0.983467	49	1	-0.03809	0.80029	0.77531	1.0	3116	0	-0.03809
Dlk2	4	0.0036115	0.012274	1.0	50	3	-0.3277	0.55749	0.5141	1.0	2181	1	-0.3277
Top3a	4	0.0037884	0.012787	1.0	51	3	-0.39397	0.99351	0.9933	1.0	3888	0	-0.39397
Ttc17	4	0.0039055	0.012789	1.0	52	2	-0.22402	0.28234	0.31276	1.0	1280	1	-0.22402
BC016579	4	0.0039516	0.012789	1.0	53	1	-0.42007	0.99403	0.99424	1.0	3893	0	-0.42007
Prh1	4	0.0042236	0.013507	1.0	54	1	-0.052477	0.18167	0.25279	1.0	989	1	-0.052477
Snrk	4	0.0043604	0.013731	1.0	55	3	-0.50714	0.57298	0.53024	1.0	2234	1	-0.50714
Ccdc58	4	0.0044957	0.014051	1.0	56	1	-0.12705	0.83368	0.82048	1.0	3251	0	-0.12705
Gm16451_Vmn1r101_Vmn1r114_Vmn1r116_Vmn1r125_Vmn1r126_Vmn1r128_Vmn1r135_Vmn1r142_Vmn1r143_Vmn1r149_Vmn1r158_Vmn1r163_Vmn1r183_Vmn1r240_Vmn1r247_Vmn1r250_Vmn1r258_Vmn1r93_Vmn1r94_Vmn1r95	1	0.0045374	0.005478	0.697737	57	1	-1.0617	0.99546	0.99452	1.0	3903	0	-1.0617
Leng8	4	0.0045853	0.014053	1.0	58	3	-0.35766	0.99689	0.99661	1.0	3914	0	-0.35766
Znfx1	4	0.004722	0.014286	1.0	59	3	-0.4541	0.54884	0.506	1.0	2145	1	-0.4541
Spin2-ps1	2	0.0048579	0.010724	0.963793	60	2	-0.69876	0.99514	0.9946	1.0	3898	0	-0.69876
Qsox1	4	0.0049311	0.014762	1.0	61	2	-0.49591	0.99616	0.99581	1.0	3908	0	-0.49591
Myom1	4	0.0050396	0.015006	1.0	62	1	0.22759	0.020869	0.033931	0.69444	202	3	0.22759
POTENTIALLY_ACTIVE_27	2	0.0051278	0.010873	0.963793	63	2	-0.43205	0.99487	0.99444	1.0	3896	0	-0.43205
Evi5	4	0.0052674	0.015137	1.0	64	3	-0.45509	0.99077	0.99015	1.0	3877	0	-0.45509
Asb3	4	0.0055833	0.015503	1.0	65	2	-0.22143	0.85464	0.84111	1.0	3340	0	-0.22143
Tecpr1	4	0.005855	0.016003	1.0	66	1	0.22714	0.129	0.18973	1.0	743	2	0.22714
Zfc3h1	4	0.0061206	0.016569	1.0	67	2	-0.60004	0.80474	0.78015	1.0	3131	0	-0.60004
Fyco1	4	0.0061457	0.016569	1.0	68	2	-0.06545	0.092735	0.13656	0.95205	596	2	-0.06545
Nsmce4a	4	0.006371	0.016714	1.0	69	3	-0.57801	0.80546	0.78132	1.0	3132	0	-0.57801
Eed	4	0.0064499	0.020201	1.0	70	3	-0.38342	0.79167	0.76551	1.0	3071	0	-0.38342
Recql5	4	0.0065013	0.020201	1.0	71	2	-0.26236	0.59323	0.55052	1.0	2316	1	-0.26236
Dyrk1a	4	0.0066047	0.020203	1.0	72	2	-0.37135	0.92247	0.91022	1.0	3607	0	-0.37135
Faf2	4	0.0066699	0.020332	1.0	73	2	-0.30973	0.36956	0.36926	1.0	1551	1	-0.30973
Psmb3	3	0.0067098	0.018035	1.0	74	2	-0.469	0.98381	0.98337	1.0	3846	0	-0.469
Gltp	4	0.006842	0.020765	1.0	75	3	-0.25767	0.95171	0.94724	1.0	3710	0	-0.25767
Tbx22	4	0.0069415	0.020767	1.0	76	3	-0.39865	0.96005	0.95861	1.0	3745	0	-0.39865
1700067K01Rik	4	0.0070259	0.021082	1.0	77	2	-0.28863	0.9919	0.99126	1.0	3881	0	-0.28863
Zfp712	4	0.0070527	0.021085	1.0	78	3	-0.17616	0.98713	0.98642	1.0	3862	0	-0.17616
Gm12888	4	0.0070969	0.021085	1.0	79	3	-0.35121	0.99799	0.99784	1.0	3923	0	-0.35121
Rnf123	4	0.0072129	0.021653	1.0	80	2	-0.11832	0.12853	0.18888	1.0	742	1	-0.11832
Ucp3	4	0.0072322	0.021653	1.0	81	3	-0.23871	0.98564	0.98505	1.0	3855	0	-0.23871
Vmn2r37_Vmn2r45	1	0.0074031	0.0082941	0.953589	82	1	-0.58801	0.9926	0.99171	1.0	3884	0	-0.58801
Txndc11	4	0.0074384	0.021655	1.0	83	3	-0.31245	0.9655	0.96447	1.0	3769	0	-0.31245
Spink12	2	0.0077293	0.017611	1.0	84	2	-0.51901	0.99227	0.99113	1.0	3883	0	-0.51901
Lrrc10	4	0.0077664	0.025413	1.0	85	3	-0.35953	0.99642	0.99595	1.0	3911	0	-0.35953
Smlr1	4	0.0079579	0.025871	1.0	86	3	-0.49866	0.34963	0.34907	1.0	1484	1	-0.49866
Rab40c	4	0.008027	0.026217	1.0	87	1	-0.042298	0.28531	0.31674	1.0	1291	1	-0.042298
Mab21l4	4	0.008219	0.026362	1.0	88	2	-0.35184	0.99641	0.99595	1.0	3910	0	-0.35184
Gja10	4	0.0082983	0.02653	1.0	89	2	-0.21857	0.55482	0.51214	1.0	2169	1	-0.21857
Ttll8	4	0.0085383	0.026699	1.0	90	2	-0.28097	0.24215	0.28855	1.0	1162	1	-0.28097
Zfp787	4	0.0085695	0.026861	1.0	91	1	-0.10872	0.56762	0.53024	1.0	2207	1	-0.10872
Usp18	3	0.0086028	0.02196	1.0	92	2	-0.41722	0.95891	0.95811	1.0	3738	0	-0.41722
Zfp385c	4	0.0086139	0.026861	1.0	93	3	-0.33465	0.26581	0.30062	1.0	1235	1	-0.33465
Fam216b	4	0.0087742	0.026863	1.0	94	2	-0.14966	0.45743	0.43843	1.0	1810	1	-0.14966
