id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Irgm2	4	5.4896e-08	1.0996e-06	0.002475	1	4	-0.64267	1.0	1.0	1.0	3997	0	-0.64267
Kmt5b	4	2.9278e-06	1.0996e-06	0.002475	2	4	-0.6183	1.0	1.0	1.0	3996	0	-0.6183
Fbxo7	4	5.1175e-06	3.2989e-06	0.00495	3	4	-0.67567	0.9994	0.9995	1.0	3989	0	-0.67567
Ago2	4	1.3538e-05	9.8966e-06	0.011139	4	4	-0.68199	0.99999	0.99999	1.0	3995	0	-0.68199
Ikzf3	4	1.9567e-05	1.6494e-05	0.014851	5	4	-0.64078	0.99988	0.99991	1.0	3993	0	-0.64078
Txndc15	4	2.083e-05	2.7491e-05	0.020627	6	4	-0.47921	0.99998	0.99999	1.0	3994	0	-0.47921
Trpc2_Xntrpc	4	4.1861e-05	5.6081e-05	0.036068	7	2	-0.24421	0.37492	0.37464	1.0	1626	1	-0.24421
1700037C18Rik_Gm41410	3	0.00010048	0.00015285	0.086015	8	2	-0.31912	0.0085167	0.013931	0.54218	105	1	-0.31912
Adam29	4	0.00012777	0.0002782	0.139164	9	3	-0.48058	0.67647	0.67053	1.0	2681	0	-0.48058
N4bp1	4	0.00015953	0.00035298	0.158911	10	3	-0.67258	0.99718	0.99739	1.0	3975	0	-0.67258
Mib1	4	0.00022835	0.00050033	0.20477	11	3	-0.53195	0.4067	0.3915	1.0	1712	1	-0.53195
Skp2	4	0.00028367	0.0005905	0.21687	12	3	-0.49791	0.9909	0.99331	1.0	3947	0	-0.49791
Moxd2	4	0.00029266	0.00069386	0.21687	13	4	-0.32157	0.99971	0.99979	1.0	3992	0	-0.32157
Zc3h12a	4	0.00030862	0.00076864	0.21687	14	3	-0.51788	0.99759	0.9978	1.0	3981	0	-0.51788
Prss32	4	0.00038532	0.00089399	0.21687	15	4	-0.32718	0.99961	0.99968	1.0	3991	0	-0.32718
Spata31d1d	4	0.00048335	0.00099296	0.21687	16	3	-0.47412	0.92502	0.94273	1.0	3654	0	-0.47412
Ell2	4	0.00052023	0.0010567	0.21687	17	4	-0.2976	0.99948	0.99955	1.0	3990	0	-0.2976
Baz1a	4	0.00052485	0.0010567	0.21687	18	2	-0.5785	0.89953	0.91387	1.0	3548	0	-0.5785
Myorg	4	0.0005398	0.0010589	0.21687	19	3	-0.38377	0.40905	0.39365	1.0	1720	1	-0.38377
Trim24	4	0.00057033	0.0011117	0.21687	20	4	-0.40123	0.99871	0.99885	1.0	3988	0	-0.40123
Evi5l	4	0.00060965	0.0011645	0.21687	21	3	-0.39108	0.85665	0.86418	1.0	3388	0	-0.39108
Trmt1	4	0.00065026	0.0011953	0.21687	22	3	-0.65818	0.99735	0.99757	1.0	3979	0	-0.65818
Ilf3	4	0.00065301	0.0011953	0.21687	23	3	-0.51352	0.98466	0.98841	1.0	3915	0	-0.51352
Tmem238	4	0.00066971	0.0011975	0.21687	24	1	0.093795	0.48116	0.45251	1.0	1962	1	0.093795
Tmem71	4	0.00068621	0.0012393	0.21687	25	3	-0.48307	0.85356	0.86228	1.0	3376	0	-0.48307
Mcidas	4	0.00070929	0.0012525	0.21687	26	2	-0.31918	0.26129	0.29901	0.992262	1300	1	-0.31918
Smim14	4	0.00076363	0.0013404	0.223506	27	3	-0.36171	0.97985	0.98432	1.0	3884	0	-0.36171
Lilr4b	4	0.0009176	0.0017319	0.273984	28	3	-0.50571	0.67068	0.66328	1.0	2661	0	-0.50571
Csta3	4	0.00093751	0.0017649	0.273984	29	2	-0.13438	0.2757	0.31155	1.0	1347	1	-0.13438
Dennd2d	4	0.0011707	0.002693	0.393964	30	2	-0.44188	0.66764	0.66328	1.0	2653	0	-0.44188
Smim10l1	4	0.0012052	0.0027128	0.393964	31	2	-0.32696	0.92273	0.94067	1.0	3647	0	-0.32696
Cldnd2	4	0.0012834	0.0030888	0.428293	32	2	-0.26292	0.18068	0.24978	0.983172	1021	2	-0.26292
Sqor	4	0.0013146	0.0031394	0.428293	33	4	-0.2805	0.99869	0.99885	1.0	3987	0	-0.2805
Dpp10	4	0.0014729	0.0034143	0.434975	34	2	-0.27688	0.84295	0.84559	1.0	3328	0	-0.27688
Pjvk	4	0.0015099	0.0034693	0.434975	35	3	-0.5826	0.98171	0.98609	1.0	3893	0	-0.5826
Gpr141b	4	0.0015619	0.0035199	0.434975	36	3	-0.32802	0.98368	0.98825	1.0	3907	0	-0.32802
Nfix	4	0.0016002	0.0035749	0.434975	37	3	-0.50094	0.59856	0.56633	1.0	2370	1	-0.50094
Gm35342	4	0.0017406	0.0038014	0.450141	38	1	0.0029946	0.79033	0.7921	1.0	3117	0	0.0029946
Ascl3	4	0.001884	0.0041203	0.450141	39	3	-0.51845	0.99719	0.99739	1.0	3976	0	-0.51845
Zfp281	4	0.0019088	0.0041863	0.450141	40	2	-0.3947	0.9964	0.99689	1.0	3971	0	-0.3947
Mtch1	4	0.0020081	0.0044216	0.452475	41	1	-0.061147	0.77768	0.7778	1.0	3064	0	-0.061147
Gm31649	4	0.0020324	0.0044238	0.452475	42	3	-0.49784	0.22321	0.27766	0.983172	1206	1	-0.49784
Spata31	4	0.0021391	0.0045227	0.452475	43	2	-0.13737	0.020117	0.027982	0.601208	198	2	-0.13737
Alpk3	4	0.0025431	0.0055454	0.477882	44	1	-0.098214	0.614	0.58725	1.0	2435	1	-0.098214
Mycbp2	4	0.0025889	0.0055454	0.477882	45	2	-0.19038	0.81836	0.81967	1.0	3236	0	-0.19038
Gm5955	4	0.0027872	0.0056202	0.477882	46	2	-0.40044	0.82272	0.82542	1.0	3256	0	-0.40044
Lrrc58	4	0.002821	0.0056729	0.477882	47	3	-0.40909	0.20261	0.27223	0.983172	1135	1	-0.40909
Cuzd1	4	0.0029817	0.0058379	0.477882	48	3	-0.4193	0.9286	0.94466	1.0	3673	0	-0.4193
Nalcn	4	0.0030779	0.0059259	0.477882	49	1	0.055195	0.82418	0.82654	1.0	3262	0	0.055195
Gm15143_Gm16445_Gm5645_Gm5646_Gm5947_Samt1_Samt1b_Samt1c_Samt1d	3	0.0030918	0.0058467	0.477882	50	2	-0.39776	0.50289	0.47705	1.0	2034	1	-0.39776
Mpnd	4	0.0031677	0.0059281	0.477882	51	3	-0.25708	0.43393	0.4106	1.0	1800	1	-0.25708
Tma7	3	0.0032709	0.0060534	0.477882	52	3	-0.46141	0.99513	0.9959	1.0	3966	0	-0.46141
